blue.color,blue.stats.ball.possession_time,blue.stats.ball.time_in_side,blue.stats.boost.amount_collected,blue.stats.boost.amount_collected_big,blue.stats.boost.amount_collected_small,blue.stats.boost.amount_overfill,blue.stats.boost.amount_overfill_stolen,blue.stats.boost.amount_stolen,blue.stats.boost.amount_stolen_big,blue.stats.boost.amount_stolen_small,blue.stats.boost.amount_used_while_supersonic,blue.stats.boost.avg_amount,blue.stats.boost.bcpm,blue.stats.boost.bpm,blue.stats.boost.count_collected_big,blue.stats.boost.count_collected_small,blue.stats.boost.count_stolen_big,blue.stats.boost.count_stolen_small,blue.stats.boost.time_boost_0_25,blue.stats.boost.time_boost_25_50,blue.stats.boost.time_boost_50_75,blue.stats.boost.time_boost_75_100,blue.stats.boost.time_full_boost,blue.stats.boost.time_zero_boost,blue.stats.core.assists,blue.stats.core.goals,blue.stats.core.goals_against,blue.stats.core.saves,blue.stats.core.score,blue.stats.core.shooting_percentage,blue.stats.core.shots,blue.stats.core.shots_against,blue.stats.demo.inflicted,blue.stats.demo.taken,blue.stats.movement.count_powerslide,blue.stats.movement.time_boost_speed,blue.stats.movement.time_ground,blue.stats.movement.time_high_air,blue.stats.movement.time_low_air,blue.stats.movement.time_powerslide,blue.stats.movement.time_slow_speed,blue.stats.movement.time_supersonic_speed,blue.stats.movement.total_distance,blue.stats.positioning.time_behind_ball,blue.stats.positioning.time_defensive_half,blue.stats.positioning.time_defensive_third,blue.stats.positioning.time_infront_ball,blue.stats.positioning.time_neutral_third,blue.stats.positioning.time_offensive_half,blue.stats.positioning.time_offensive_third,duration,max.game.rank,orange.color,orange.stats.ball.possession_time,orange.stats.ball.time_in_side,orange.stats.boost.amount_collected,orange.stats.boost.amount_collected_big,orange.stats.boost.amount_collected_small,orange.stats.boost.amount_overfill,orange.stats.boost.amount_overfill_stolen,orange.stats.boost.amount_stolen,orange.stats.boost.amount_stolen_big,orange.stats.boost.amount_stolen_small,orange.stats.boost.amount_used_while_supersonic,orange.stats.boost.avg_amount,orange.stats.boost.bcpm,orange.stats.boost.bpm,orange.stats.boost.count_collected_big,orange.stats.boost.count_collected_small,orange.stats.boost.count_stolen_big,orange.stats.boost.count_stolen_small,orange.stats.boost.time_boost_0_25,orange.stats.boost.time_boost_25_50,orange.stats.boost.time_boost_50_75,orange.stats.boost.time_boost_75_100,orange.stats.boost.time_full_boost,orange.stats.boost.time_zero_boost,orange.stats.core.assists,orange.stats.core.goals,orange.stats.core.goals_against,orange.stats.core.saves,orange.stats.core.score,orange.stats.core.shooting_percentage,orange.stats.core.shots,orange.stats.core.shots_against,orange.stats.demo.inflicted,orange.stats.demo.taken,orange.stats.movement.count_powerslide,orange.stats.movement.time_boost_speed,orange.stats.movement.time_ground,orange.stats.movement.time_high_air,orange.stats.movement.time_low_air,orange.stats.movement.time_powerslide,orange.stats.movement.time_slow_speed,orange.stats.movement.time_supersonic_speed,orange.stats.movement.total_distance,orange.stats.positioning.time_behind_ball,orange.stats.positioning.time_defensive_half,orange.stats.positioning.time_defensive_third,orange.stats.positioning.time_infront_ball,orange.stats.positioning.time_neutral_third,orange.stats.positioning.time_offensive_half,orange.stats.positioning.time_offensive_third,overtime,overtime_seconds,server.region
blue,32.854838709677416,50.46505376344086,5081,3648,1433,532,25,1020,576,444,603,95.51,874.80273,900,43,129,6,40,61.411293010752686,46.4354811827957,34.77956989247312,45.612903225806456,16.82258064516129,26.212364247311832,3,4,3,2,1134,50.0,8,8,4,2,179,80.94354838709677,114.6478494623656,11.489246774193548,72.16666666666666,4.663977956989247,87.98387096774194,29.376344086021504,1054761,147.09945161290324,129.98655913978493,91.6908682795699,51.2016129032258,62.64516397849462,68.31720698924731,43.96505107526882,372,Champion III,orange,41.637096774193544,40.01075268817205,4912,3544,1368,682,130,1050,576,474,519,82.600006,845.7058,790,43,119,7,41,91.80376344086021,42.185483870967744,25.376344086021508,31.25,14.790322580645162,35.07258064516129,2,3,4,2,948,37.5,8,8,2,4,105,73.90860215053763,114.09946236559139,5.989247043010753,75.74462365591398,3.0322583333333335,98.81183333333333,23.11021505376344,986392,145.6774193548387,119.22581182795699,89.65322580645162,50.155913978494624,60.15322311827958,76.60483870967742,46.026881720430104,False,0.0,USE
blue,36.391959798994975,46.28643216080402,2652,2000,652,309,23,640,476,164,352,98.75,847.8713,806,23,59,5,16,60.256281407035175,46.44221105527638,25.804020100502512,56.88442462311558,26.36180904522613,27.949748743718594,0,0,4,2,321,0.0,1,8,1,1,54,71.01005025125629,117.21105527638191,4.939698492462312,75.56281407035176,3.7537689949748745,103.83417085427136,22.87437185929648,535770,139.93467336683418,132.643216080402,97.89447236180905,57.77386934673366,67.40201005025125,65.07537688442211,32.417082914572866,199,Champion I,orange,35.537688442211056,44.85427135678392,2611,2101,510,192,8,714,498,216,315,93.29,834.7632,826,23,49,5,21,57.185929648241206,47.49748944723618,36.13065326633166,47.18090452261306,21.06030351758794,23.69346633165829,1,4,0,1,861,50.0,8,1,1,1,56,75.55276381909547,104.58291457286433,10.93969849246231,83.26633668341708,2.753768844221106,87.37185929648241,35.864319095477384,565907,157.35175879396985,116.28643216080401,84.82412060301509,41.43719095477387,63.482412060301506,82.49749246231156,50.47738693467336,False,0.0,USE
blue,42.01195219123506,51.70916334661354,4130,3236,894,819,90,817,509,308,901,87.240005,1035.0012,1006,41,82,6,28,85.45417928286852,37.22310756972112,19.50199203187251,47.147410358565736,22.709163346613543,35.123505976095615,1,1,3,6,769,25.0,4,10,3,3,97,83.5219123505976,105.87649402390437,6.637450199203188,81.82071713147411,3.3585657370517925,70.13943824701195,40.677290836653384,750331,139.6573705179283,132.55379282868523,97.85657370517929,54.67729083665339,62.50996015936256,61.776892430278885,33.96812749003984,251,Grand Champion II,orange,41.039840637450204,41.08764940239043,3251,2212,1039,243,13,729,286,443,392,84.770004,814.7189,776,25,83,3,38,77.30677689243028,51.11553386454184,31.649402390438247,29.609561752988046,9.0199203187251,27.980078087649403,2,3,1,2,926,30.0,10,4,3,3,68,74.64143426294821,112.98803984063746,11.533864541832669,71.36653386454182,2.8366533864541834,93.10757370517928,28.135456175298806,680618,152.41832669322707,107.66533864541834,76.19521912350598,43.470119521912345,69.13545816733068,88.22310756972112,50.557766533864545,False,0.0,USE
blue,34.132768361581924,50.57627118644068,5260,3758,1502,294,72,633,232,401,380,86.82,938.4757,944,42,129,3,35,80.13559322033899,39.717514124293785,37.86440677966102,34.494350282485875,14.796610169491526,32.90112994350282,0,2,3,7,1010,25.0,8,11,2,2,191,69.14972033898304,97.91525423728814,12.47457627118644,87.74858757062147,5.2740112994350286,92.39265536723164,36.593223163841806,1009876,137.045197740113,131.84180790960454,90.75706214689265,61.09039830508475,69.76836440677965,66.29661016949152,37.61016949152542,354,Grand Champion II,orange,45.54519774011299,42.259887005649716,4854,3785,1069,403,61,1041,638,403,718,88.759995,866.0382,848,42,91,7,34,70.99152542372882,49.398305084745765,24.15536581920904,46.759887005649716,18.2909604519774,35.60169491525424,2,3,2,5,1158,27.272728,11,8,2,2,114,79.31920338983052,107.95762146892656,9.084745762711863,81.09605084745762,4.259887005649717,89.33333333333333,29.485877118644066,1010212,150.909604519774,115.23163276836159,77.16949152542372,47.23164124293785,71.61581920903956,82.90960451977402,49.35593220338983,False,0.0,USE
blue,45.28055555555555,45.330555555555556,5524,4327,1197,506,24,1134,675,459,805,86.78,968.1886,963,49,104,7,39,86.99166111111111,31.483333333333334,29.902776111111113,41.913888888888884,19.411111111111108,46.99166666666667,0,2,3,6,1080,25.0,8,9,1,0,120,75.51666666666667,104.5083277777778,9.461110555555557,85.72222222222223,4.336111388888889,94.7388888888889,29.43888777777778,1003583,148.79166666666666,126.42777777777778,97.53611111111111,50.9,55.19444444444444,73.26666666666667,46.96111111111111,360,Champion III,orange,37.74722222222222,47.59166666666667,3870,2935,935,859,166,825,488,337,139,108.08,678.2929,638,38,84,7,29,51.61944166666667,32.7,41.83888888888889,66.07221944444444,28.87222222222222,19.575,2,3,2,5,1175,33.333332,9,8,0,1,113,79.74166666666666,118.24722222222222,6.133333333333333,74.74166666666666,5.105555833333334,106.42777777777776,12.952776944444444,937324,149.11666666666667,128.3638888888889,98.54444444444445,50.00833333333333,58.12778055555555,70.76111111111112,42.449999999999996,False,0.0,USE
blue,43.167597765363126,42.62011173184358,2793,2107,686,191,0,190,0,190,401,75.93,1002.2727,900,23,62,0,16,83.94413966480447,45.11173184357542,17.212291061452515,42.134078212290504,25.75977653631285,39.01675977653631,0,0,4,2,358,0.0,5,6,2,3,36,78.5027932960894,96.08938547486034,14.620111731843577,84.81564245810056,1.9553072625698324,80.54189944134077,36.4804469273743,516914,139.5754189944134,136.10614525139664,97.29608938547486,55.95530726256983,69.1731843575419,59.4245782122905,29.055867039106147,179,Grand Champion III,orange,27.407821229050285,47.18435754189944,2685,2053,632,482,58,553,349,204,319,100.509995,963.5167,874,25,59,4,18,64.09496983240224,35.71508379888268,36.32402458100559,59.234636871508386,25.45810055865922,19.68714972067039,2,4,0,3,937,66.666664,6,5,3,2,29,72.73184357541899,107.46927374301676,10.46368715083799,79.27932960893854,2.0167598324022347,97.26256983240224,27.223463687150833,486647,159.7486033519553,124.02793854748604,84.38546927374301,37.46927374301676,67.85474860335195,73.18994413407822,44.97206703910614,False,0.0,USE
blue,41.124010554089715,48.97889182058047,5003,3705,1298,252,39,832,459,373,597,91.39,851.4054,822,41,109,5,32,79.09499208443272,37.14775989445911,27.224274406332455,46.60158311345646,19.725592348284962,36.03957783641161,2,3,5,4,980,50.0,6,12,3,2,118,76.64907651715039,115.50923482849605,5.147757255936676,77.54617414248021,3.754617414248021,96.35091820580475,25.211081794195252,1026194,139.60158311345648,122.38785751978891,86.82585751978891,58.60686015831135,62.221635883905016,75.82058047493405,49.16094986807388,379,Champion II,orange,32.56728232189974,40.30870712401055,5103,3948,1155,797,219,996,617,379,801,102.86,868.4233,810,48,104,9,34,61.13984168865435,40.52770448548812,23.023746701846967,61.51978891820581,27.678100263852244,24.266490765171504,1,5,3,3,1145,41.666668,12,6,2,3,101,76.873345646438,115.31398416886545,7.385224274406332,74.32981530343007,2.712401055408971,84.50396306068602,35.65171503957784,1083475,143.08179419525064,128.87335092348283,98.10290237467018,53.94459102902375,58.646435356200534,68.15303430079156,40.27440633245382,False,0.0,USE
blue,45.24722222222222,45.300000000000004,5525,4328,1197,588,24,1134,675,459,807,86.95,968.02454,964,49,104,7,39,87.04722222222222,31.802777777777774,29.87777777777778,41.96666666666667,19.53611111111111,47.01111111111111,0,2,3,6,1080,25.0,8,9,1,0,120,75.35277777777777,104.60277777777777,9.505555555555555,85.68611111111112,4.249999722222222,94.9861111111111,29.45277777777778,1003619,149.17777777777778,126.45000000000002,97.4861111111111,50.61666666666667,55.238888888888894,73.34444444444445,47.06388888888889,360,Champion III,orange,37.82777777777778,47.68888888888889,3764,2848,916,825,149,801,484,317,171,108.13,659.48315,635,37,81,7,28,49.10277777777778,34.733333333333334,42.25833333333333,66.222225,29.808334722222224,19.411112499999998,2,3,2,5,1175,33.333332,9,8,0,1,111,79.76388888888889,118.42222222222223,6.141666666666667,74.67777777777778,5.008333333333334,106.50833333333334,12.969444444444445,937456,149.08333333333334,128.50833333333333,98.65277777777777,50.16111111111111,58.13888611111111,70.73611111111111,42.449999999999996,False,0.0,USE
blue,38.67656765676568,44.84488448844884,3524,2724,800,422,115,766,495,271,302,100.32,741.53046,766,31,74,6,24,61.73927392739274,43.19471947194719,26.95709570957096,52.13861716171617,28.43894389438944,22.996699669967,1,1,4,1,440,16.666666,6,6,0,2,77,74.55115511551155,113.24422442244224,7.544554455445544,77.02970297029704,3.3234323432343236,110.16501650165016,13.099010561056105,752483,148.66006600660066,128.98349834983497,94.81517491749175,49.15841584158415,64.24752475247524,68.83498349834983,38.75247524752476,303,Champion I,orange,37.76237623762376,46.75577557755775,3796,2698,1098,475,59,914,546,368,376,105.48,798.7655,753,32,100,6,33,44.950495049504944,42.56105280528053,50.98019801980198,55.49834983498349,21.854785478547857,12.580859075907592,2,4,1,3,961,66.666664,6,6,2,0,70,77.24422442244224,115.53135313531354,7.729372937293729,76.63036303630363,2.729372937293729,97.61056105610561,25.03300330033003,849125,150.04950495049505,119.69636963696371,88.12871287128712,49.84158415841585,63.67326732673268,80.1881188118812,48.082508250825086,False,0.0,EU
blue,34.08866995073892,48.30049261083744,2272,1727,545,254,0,661,466,195,327,78.65,735.07684,755,22,49,6,17,98.02462561576355,38.49753694581281,15.192118226600984,32.24630541871921,9.024630541871922,43.54187192118227,1,1,5,3,581,16.666666,6,8,1,0,83,81.41871921182266,109.08866995073892,1.5467980295566504,88.81773399014779,4.344827586206897,93.37931034482759,24.655173891625616,547843,136.6305418719212,133.7044236453202,104.75369458128078,62.817735960591136,53.52709359605912,65.7487684729064,41.16748768472906,203,Champion II,orange,25.773399014778324,37.906403940886705,2326,1510,816,320,18,568,298,270,217,100.19,752.54785,753,18,75,3,25,42.78817733990148,61.73891625615764,40.665024630541865,43.81773399014779,27.162561576354683,12.06404039408867,1,5,1,3,1061,62.5,8,6,0,1,59,77.17241379310344,115.18226600985221,9.344828078817734,73.9704433497537,3.403940886699507,90.8128078817734,30.517241379310345,561108,144.46799014778324,121.58620197044334,94.94581280788178,54.0344802955665,57.8177315270936,76.91133004926108,45.73399014778325,False,0.0,USC
blue,30.481994459833793,45.83656509695291,4754,3658,1096,662,73,1008,720,288,594,98.46001,838.76843,848,43,100,8,27,61.955678670360115,37.88365650969529,35.072022160664815,49.19113573407203,27.22714404432133,22.457063711911353,1,2,4,1,582,66.666664,3,8,2,5,122,77.53185595567867,108.98891966759004,7.307479224376731,79.32409972299169,3.703601108033241,98.98338504155124,19.108032132963988,952021,137.01108033241,119.71191135734071,92.3628808864266,58.61218836565097,56.986149584487535,75.90858725761773,46.27423822714682,361,Champion II,orange,44.390581717451525,45.65096952908588,3897,2619,1278,548,75,1205,837,368,319,111.4,687.56433,669,31,117,9,34,40.20775623268698,51.97506925207757,36.64265927977839,59.56786980609419,22.93351800554017,14.11634349030471,2,4,2,1,971,50.0,8,3,5,2,137,81.86426592797783,110.70360110803324,6.407202493074793,80.80609972299169,3.243767313019391,94.75346260387812,21.299168975069254,985905,149.13296398891967,123.90027700831024,94.58726315789472,48.78393351800555,57.00830747922437,74.01662049861496,46.32409972299168,False,0.0,USE
blue,36.57712765957447,45.36968085106383,4822,3246,1576,1077,122,1032,453,579,636,111.100006,819.8124,813,45,140,6,48,45.356385638297866,48.17021276595745,31.398936170212764,60.654255319148945,19.305852127659573,14.375000797872339,2,4,3,5,1364,66.666664,6,13,2,0,188,80.52394148936169,120.81117021276594,9.566489361702127,68.48670212765957,5.361702127659575,89.23670212765956,29.106382978723406,1055363,146.86702127659575,123.61968085106383,87.06648936170212,51.99734308510639,68.26063829787235,75.24734042553192,43.53989095744681,376,Champion III,orange,36.9468085106383,45.287234042553195,4236,2491,1745,511,115,897,386,511,379,82.81,720.1836,731,30,147,5,44,77.93351063829786,46.52127659574467,27.46808510638298,38.726063829787236,16.51063829787234,29.82712606382979,1,3,4,1,975,23.076923,13,6,0,2,95,77.68085638297873,107.68882978723404,8.343084840425533,82.51862234042552,3.5319151595744684,96.06117021276596,24.81648936170213,1025395,143.77392819148935,126.69946808510637,94.84042021276596,54.78191489361702,60.64361436170213,71.85638297872342,43.07181117021276,False,0.0,USC
blue,39.78097982708933,54.70028818443804,4281,3059,1222,668,67,573,214,359,423,99.17999,778.2693,751,37,109,3,32,61.98847262247838,34.41786455331412,37.88472622478387,54.67435158501441,20.498559077809798,24.29394812680115,1,2,4,4,933,40.0,5,10,0,2,101,73.19884726224784,125.65129682997119,6.158501152737752,66.49567435158502,3.582132564841498,112.42074927953891,12.682997694524495,883172,138.45533141210376,132.8760864553314,106.06916426512969,59.850144092219026,49.41210086455332,65.4265129682997,42.821325648414984,347,Champion II,orange,40.706051873198845,37.31412103746398,4871,3383,1488,341,98,1073,613,460,367,100.14,885.52905,815,39,125,9,41,64.24495677233429,46.21325648414986,39.82708933717579,45.98559077809798,12.39193083573487,23.881842939481267,2,4,2,3,1121,40.0,10,5,2,0,167,83.3314121037464,116.19596541786743,2.7089337175792507,81.48703170028818,5.014409221902017,98.30835734870317,18.7492795389049,965889,152.1469740634006,113.671469740634,87.83572910662825,48.23919308357348,60.47838616714698,86.71469740634005,52.07493083573487,False,0.0,USE
blue,36.62202380952381,48.02083333333333,5166,3839,1327,1096,250,1097,766,331,714,112.020004,972.91187,899,49,118,10,31,51.07142857142857,44.99999999999999,37.46428720238095,58.9375,15.70238095238095,19.104166666666668,2,4,2,4,1174,66.666664,6,9,1,4,131,82.24405654761905,113.78571428571429,8.041666666666666,75.06845535714287,4.294642857142858,79.56547619047618,35.08035565476191,978434,146.30059523809524,128.45833333333334,85.47023809523809,50.595238095238095,74.91368750000001,68.43452380952381,36.50892857142857,336,Grand Champion II,orange,41.35714285714286,43.583333333333336,3916,2395,1521,306,63,1036,535,501,335,83.88,737.49963,720,27,133,6,44,77.77380952380952,45.99404761904762,35.860119047619044,34.06845238095238,15.872023809523808,22.782738095238095,1,2,4,1,706,22.222221,9,6,4,1,141,68.48511904761905,105.62797619047619,8.946428571428571,83.73214285714286,4.556547321428571,97.22916666666667,32.589285714285715,941799,135.610125,122.06547619047619,79.97322023809524,62.69345238095239,74.33630654761905,76.24107142857144,43.99404761904761,False,0.0,USW
blue,41.26537216828479,51.83818770226537,3501,2365,1136,339,13,1038,569,469,247,87.2,743.31586,795,27,92,6,41,66.34304207119742,31.711975728155338,28.634304207119744,38.42718608414239,17.42718446601942,23.588996763754043,0,0,5,2,432,0.0,5,8,0,3,73,62.25242718446602,98.3042071197411,6.5048543689320395,81.76051779935275,3.249190938511327,99.99029126213593,24.32686084142395,735707,126.47572815533981,119.03559870550163,93.28155339805826,60.09385113268608,52.158576051779924,67.53398058252428,41.12621359223301,309,Grand Champion I,orange,36.02265372168285,40.78640776699029,4412,3430,982,1240,289,853,530,323,868,114.75,898.33044,844,46,93,8,33,59.48867313915858,30.598705501618124,36.32038705501618,69.80582524271844,28.40453203883495,15.035598705501618,1,5,0,3,1251,62.5,8,5,3,0,106,66.66019417475728,120.168284789644,8.818770226537216,71.18122977346279,3.8737864077669903,98.95469902912622,34.556634304207115,851231,159.41100970873788,118.19417475728156,88.28155339805825,40.75728155339806,62.88673139158576,81.9741067961165,49.0,False,0.0,USE
blue,41.60144927536232,32.61231884057971,3333,2316,1017,604,54,928,452,476,449,103.78,763.69055,727,29,91,5,42,51.21014492753624,41.416668478260874,39.38043297101449,59.45652173913043,23.695652173913047,13.778985507246377,4,5,0,1,1257,45.454544,11,1,0,0,77,78.72463768115942,110.55434782608695,8.03623188405797,81.47101449275362,2.63768115942029,98.02536231884058,23.315217391304348,766777,161.32971014492753,97.28260869565217,66.19927173913044,38.73550724637681,66.14855072463767,102.78260869565217,67.72101449275361,276,Champion I,orange,30.525362318840582,59.199275362318836,3971,3164,807,829,0,387,287,100,463,101.18,909.87555,868,40,73,3,9,54.17028985507246,40.99637463768116,43.95289855072464,53.03985507246376,30.369565217391305,26.300726086956523,0,0,5,5,604,0.0,1,11,0,0,74,80.66304347826086,124.90942028985508,7.456521739130434,67.96376449275363,3.6159420289855073,97.24998913043478,22.413043478260867,765592,127.42391304347827,152.05072463768116,117.03260869565217,72.90579710144928,58.134057971014485,48.27535869565217,25.155797101449277,False,0.0,USE
blue,41.36931818181818,47.58522727272727,5391,3776,1615,879,147,1490,1051,439,622,89.82,968.1243,912,46,143,12,37,79.05965340909091,41.04829261363637,32.36363636363637,39.42329261363637,26.309659090909093,29.735795454545453,2,3,2,4,1018,37.5,8,8,1,1,127,82.55114204545454,110.2755625,12.579545454545455,75.61080113636363,4.056818465909091,84.42897727272727,31.485795454545457,1021628,141.43182670454547,128.9971590909091,88.95738636363636,57.034093750000004,68.21022727272728,69.46875,41.29829545454546,352,Grand Champion III,orange,40.92613636363636,45.15056818181819,5190,3809,1381,770,41,1397,1030,367,718,104.08,932.02844,887,46,132,11,33,66.38068181818181,35.502840909090914,34.1875,57.17613920454545,22.87215909090909,20.866477272727273,1,2,3,5,904,25.0,8,8,1,1,186,71.24999715909091,112.30966477272727,10.35511278409091,76.32386363636364,5.284090340909091,91.81818181818181,35.92329545454545,1008991,153.45170454545453,129.41477272727272,91.6590909090909,45.53693181818181,70.91477556818182,69.57670454545455,36.41761363636364,False,0.0,USE
blue,47.1243093922652,33.78176795580111,4911,3640,1271,724,94,1431,804,627,645,93.78999,855.898,846,44,104,9,47,74.95027624309391,36.65469613259668,23.21270718232044,51.571823204419886,20.798342541436465,31.47513674033149,1,2,3,7,1101,40.0,5,10,3,1,163,75.60773480662984,114.58839779005525,8.814917127071825,75.69613259668508,4.127071823204419,92.59116022099447,30.895027624309396,1005161,154.25966850828726,106.45027624309394,78.59116022099447,44.83425414364641,60.54419889502762,92.64917127071823,59.95856077348066,362,Grand Champion I,orange,35.35911602209944,59.23480662983426,3655,2467,1188,562,40,453,258,195,295,88.69,637.00006,679,31,109,3,18,74.06629834254144,43.70718232044199,24.472375690607738,39.30386740331492,15.234806629834255,19.0414364640884,1,3,2,3,983,30.0,10,5,1,3,97,65.70441988950276,118.78453038674033,9.676795580110497,68.91988674033149,3.0911604972375692,110.67403314917127,21.005524861878456,929380,146.5911685082873,142.29281767955803,111.6132596685083,50.79005524861879,51.12430939226519,55.08839779005525,34.64364640883978,True,11.0,USE
blue,38.204918032786885,57.60928961748634,5466,3912,1554,606,120,1043,488,555,656,94.509995,947.7517,869,45,135,6,42,58.15846994535519,51.22677322404372,39.15300546448088,44.494535519125684,17.737704918032787,22.31967213114754,2,2,4,5,1081,25.0,8,10,1,0,167,76.97814207650273,108.95628415300547,11.472677049180328,79.78689071038251,4.423497267759563,92.3224043715847,30.91529890710383,1046107,139.6256912568306,134.9781420765027,96.89071038251367,60.58743169398907,61.215846994535525,65.23497540983605,42.10928961748634,366,Grand Champion III,orange,40.10109289617487,34.240437158469945,4934,3706,1228,1016,126,1049,710,339,406,106.44,855.50806,802,49,112,9,30,47.513661202185794,40.087431693989075,40.34153005464481,65.01366120218579,30.40983606557377,19.090162568306013,2,4,2,5,1172,40.0,10,8,0,1,147,72.6584699453552,105.05464480874316,16.94808743169399,76.90164480874316,3.816939617486339,92.93169398907104,33.31147540983606,1042292,164.08471311475412,126.75136612021858,91.39617486338798,34.81967213114754,66.9098387978142,72.15300546448087,40.59836065573771,False,0.0,USE
blue,36.48793565683646,54.184986595174266,4412,3192,1220,555,103,761,399,362,456,109.71,758.14075,707,38,110,5,33,56.65415549597855,41.080428954423596,36.798930294906164,58.010723860589806,18.49329758713137,27.493297587131366,1,3,4,6,1183,50.0,6,14,4,1,150,77.09920107238605,110.27614477211796,6.1876675603217155,82.39945844504022,3.8471849865951744,97.3029490616622,24.45844396782842,1002754,138.9946380697051,136.2573726541555,104.88739946380699,59.865951742627345,59.30026809651474,62.60857908847185,34.67292225201073,373,Champion III,orange,35.94101876675603,36.22788203753351,4970,3514,1456,927,298,1539,1011,528,533,103.67,854.0252,792,44,131,13,48,49.40482573726542,44.26809651474531,28.061662198391424,67.26541554959786,24.402145844504023,19.28418230563003,3,4,3,3,1269,28.571428,14,6,1,4,111,71.9195710455764,105.86863270777481,11.099195710455763,78.86594638069705,2.7506702412868633,90.18498659517425,33.729222520107236,1052060,146.88203753351206,108.13137265415548,75.7882037533512,48.9544235924933,61.90616621983914,87.70509383378015,58.139410187667565,False,0.0,USC
blue,31.45931758530184,44.191601049868765,4304,2925,1379,490,143,1297,859,438,328,100.71,727.6621,707,34,120,10,38,49.884514435695536,41.40682677165354,45.876640419947506,49.67716535433071,18.797900262467195,21.38057742782152,1,5,3,3,1155,71.42857,7,10,1,3,89,79.4173280839895,104.33858267716533,2.4986876640419946,88.29658005249344,3.0183727034120733,88.9790026246719,26.734908136482936,1045078,145.25459317585302,121.36482939632545,95.82152755905511,49.876640419947506,52.196850393700785,73.76902887139107,47.112860892388454,381,Diamond II,orange,37.61942257217848,45.265091863517064,5324,3819,1505,504,34,986,573,413,608,95.41,900.10986,869,43,140,6,38,67.80577427821521,43.47244094488189,32.535435695538055,50.511811023622045,16.412073490813647,30.057742782152232,1,3,5,2,978,30.0,10,7,3,1,136,80.85564304461941,108.47506561679792,5.251968503937008,84.37270341207349,3.076115223097113,83.49343832020998,33.748031496063,1097544,137.8477559055118,131.74015748031496,100.70341207349081,60.251968503937,57.24671916010499,66.35958005249344,40.152233595800524,False,0.0,USE
blue,47.5821325648415,69.57925072046109,3544,2262,1282,353,0,181,0,181,474,90.36,640.1349,646,26,108,0,17,84.54178674351586,35.899135446685875,28.443804034582133,44.77521613832853,16.720462247838615,39.518731988472624,0,3,1,5,1130,60.0,5,8,1,1,82,72.11239193083573,115.9135446685879,9.09221902017291,73.96541786743516,2.2910662824207493,104.73487031700289,22.121036023054756,947847,155.1469740634006,167.11527377521614,135.30547550432277,43.82708933717579,47.48991642651297,31.85590778097983,16.175791642651298,347,Champion II,orange,36.20461095100864,24.51008645533141,5004,3846,1158,508,289,1962,1292,670,952,101.88,903.84735,889,45,104,16,59,57.04034582132566,47.43804034582133,37.69740634005764,51.414985590778095,20.84149855907781,22.455331412103746,1,1,3,0,522,12.5,8,5,1,1,102,77.74927377521614,118.93083573487031,10.259365994236312,69.78962536023054,3.974063112391931,94.10086455331411,27.129682997118152,986330,146.5504409221902,85.58789625360231,53.72334293948127,52.429394812680115,79.23054755043228,113.39193083573488,66.02593659942364,False,0.0,USW
blue,25.704545454545457,72.5909090909091,191,84,107,15,0,24,0,24,0,58.590004,399.89273,396,1,9,0,2,50.20454545454546,91.0,0.9090909090909092,6.454545454545454,3.1136363636363638,7.704545227272727,0,0,1,0,50,0.0,0,1,0,0,10,20.295454545454543,112.45454545454545,0.0,45.68181818181819,3.204545454545454,130.9318181818182,6.909090909090909,58189,87.3409090909091,122.31818181818181,111.54545454545455,70.81818181818181,29.409093181818186,35.81818181818181,17.18181818181818,44,Grand Champion I,orange,19.22727272727273,16.818181818181817,425,261,164,237,17,216,181,35,0,103.84,662.8541,563,5,10,2,3,38.772727272727266,64.18181363636364,15.65909159090909,54.977272727272734,41.22727272727273,7.4318181818181825,1,1,0,0,210,100.0,1,0,0,0,13,38.56818409090909,114.34090909090911,5.931818181818182,76.4090909090909,3.5681818181818183,146.6590909090909,11.477272727272727,85470,182.86363636363635,124.75,97.45453863636364,13.818181818181818,49.34091136363636,71.93181818181817,49.88636363636363,False,0.0,USC
blue,25.795454545454543,72.27272727272728,189,84,105,15,0,22,0,22,0,58.39,397.46237,392,1,9,0,2,50.20454545454546,90.5,0.8636363636363636,6.431818181818182,3.1590909090909087,7.886363636363638,0,0,1,0,50,0.0,0,1,0,0,10,20.181815909090908,112.09090909090908,0.0,45.38636590909091,3.3863636363636367,130.3181909090909,6.977272727272727,58180,86.47727272727272,121.72727272727273,110.86363636363636,71.0,29.545454545454547,35.75,17.06818181818182,44,Grand Champion I,orange,19.25,16.886363636363637,407,261,146,237,17,216,181,35,0,104.69,637.0989,533,5,10,2,3,29.18181818181818,74.11363636363636,15.659090909090908,55.29545454545454,24.90909090909091,7.136363636363637,1,1,0,0,210,100.0,1,0,0,0,15,39.04545454545455,113.8409090909091,5.931818181818182,75.75,3.4090909090909087,145.31818636363636,11.136363636363637,85314,181.6590909090909,123.99999545454546,96.5909090909091,13.84090909090909,49.52272500000001,71.5,49.40909090909091,False,0.0,USC
